,sentence_id,prediction,match,category
246,42,"(8399, 8439, 'Therapeutic', 'stationäre fachpsychiatrische Behandlung')","(8399, 8439, 'Therapeutic', 'stationäre fachpsychiatrische Behandlung')",true_positive
247,43,"(8496, 8518, 'Therapeutic', 'teils flexible Orthese')","(8496, 8518, 'Therapeutic', 'teils flexible Orthese')",true_positive
248,43,"(8620, 8674, 'Therapeutic', 'ergo- und physiotherapeutische Beübung der Iinken Hand')",(),false_positive
249,43,"(8797, 8804, 'Therapeutic', 'Übungen')",(),false_positive
250,43,"(8838, 8845, 'Therapeutic', 'Orthese')",(),false_positive
251,43,(),"(8606, 8688, 'Therapeutic', '1 x tgl. eine ergo- und physiotherapeutische Beübung der Iinken Hand durchzuführen')",false_negative
252,43,(),"(8710, 8784, 'Therapeutic', 'Fingergelenke und das Handgelenk belastungsfrei in allen Ebenen therapiert')",false_negative
253,43,(),"(8797, 8852, 'Therapeutic', 'Übungen sollten aktiv und passiv aus der Orthese heraus')",false_negative
254,44,"(8926, 8942, 'Clinical_Drug', 'fettenden Salben')","(8926, 8942, 'Clinical_Drug', 'fettenden Salben')",true_positive
255,44,"(8949, 8958, 'Clinical_Drug', 'Panthenol')","(8949, 8958, 'Clinical_Drug', 'Panthenol')",true_positive
256,44,"(8977, 8988, 'Diagnosis_or_Pathology', 'Restdefekte')","(8977, 8988, 'Diagnosis_or_Pathology', 'Restdefekte')",true_positive
257,44,"(9023, 9040, 'Clinical_Drug', 'Betaisodona – Lsg')","(9023, 9040, 'Clinical_Drug', 'Betaisodona – Lsg')",true_positive
258,44,"(8885, 8899, 'Other_Finding', 'Entnahmeareale')",(),false_positive
259,44,"(9023, 9041, 'Clinical_Drug', 'Betaisodona – Lsg.')",(),false_positive
260,44,(),"(8867, 8879, 'Therapeutic', 'Transplantat')",false_negative
261,44,(),"(8885, 8899, 'Therapeutic', 'Entnahmeareale')",false_negative
262,44,(),"(8908, 8968, 'Therapeutic', 'tgl. mehrfach mit fettenden Salben (z.B. Panthenol) gepflegt')",false_negative
263,44,(),"(9019, 9051, 'Therapeutic', 'mit Betaisodona – Lsg. behandelt')",false_negative
264,45,"(9215, 9251, 'Therapeutic', 'operative Sehnen- und Gelenklösungen')","(9215, 9251, 'Therapeutic', 'operative Sehnen- und Gelenklösungen')",true_positive
265,45,"(9302, 9342, 'Therapeutic', 'Korrektureingriffe im Bereich der Narben')","(9302, 9342, 'Therapeutic', 'Korrektureingriffe im Bereich der Narben')",true_positive
266,45,"(9138, 9169, 'Therapeutic', 'mehrere korrigierende Eingriffe')",(),false_positive
267,45,"(9256, 9295, 'Therapeutic', 'Verbesserung der Beweglichkeit der Hand')",(),false_positive
268,45,"(9336, 9342, 'Diagnosis_or_Pathology', 'Narben')",(),false_positive
269,45,(),"(9146, 9169, 'Therapeutic', 'korrigierende Eingriffe')",false_negative
270,45,(),"(9256, 9286, 'Therapeutic', 'Verbesserung der Beweglichkeit')",false_negative
271,45,(),"(9273, 9295, 'Other_Finding', 'Beweglichkeit der Hand')",false_negative
272,45,(),"(9336, 9405, 'Diagnosis_or_Pathology', 'Narben insbesondere im Kopf-/Halsbereich und der haarlosen Kopfareale')",false_negative
273,46,"(9507, 9518, 'Clinical_Drug', 'Medikamente')","(9507, 9518, 'Clinical_Drug', 'Medikamente')",true_positive
274,47,"(9535, 9563, 'Clinical_Drug', 'Enoxaparin (Clexane®) 0,4 ml')","(9535, 9563, 'Clinical_Drug', 'Enoxaparin (Clexane®) 0,4 ml')",true_positive
275,47,"(9547, 9563, 'Clinical_Drug', 'Clexane®) 0,4 ml')",(),false_positive
276,48,"(9564, 9593, 'Clinical_Drug', 'Pantoprazol (Pantozol®) 40 mg')","(9564, 9593, 'Clinical_Drug', 'Pantoprazol (Pantozol®) 40 mg')",true_positive
277,48,"(9577, 9593, 'Clinical_Drug', 'Pantozol®) 40 mg')",(),false_positive
278,49,"(9594, 9618, 'Clinical_Drug', 'Ramipril (Detix®) 2.5 mg')","(9594, 9618, 'Clinical_Drug', 'Ramipril (Detix®) 2.5 mg')",true_positive
279,49,"(9604, 9618, 'Clinical_Drug', 'Detix®) 2.5 mg')",(),false_positive
280,50,"(9619, 9629, 'Clinical_Drug', 'Metoprolol')",(),false_positive
281,50,(),"(9619, 9655, 'Clinical_Drug', 'Metoprolol (Beloc zok mite®) 47,5 mg')",false_negative
282,51,"(9656, 9689, 'Clinical_Drug', 'Levothir c.etarn (Keppra®) 1500mg')","(9656, 9689, 'Clinical_Drug', 'Levothir c.etarn (Keppra®) 1500mg')",true_positive
283,51,"(9674, 9689, 'Clinical_Drug', 'Keppra®) 1500mg')",(),false_positive
284,52,"(9690, 9718, 'Clinical_Drug', 'Risperidon {Risperdaf®) 2 mg')","(9690, 9718, 'Clinical_Drug', 'Risperidon {Risperdaf®) 2 mg')",true_positive
285,52,"(9702, 9718, 'Clinical_Drug', 'Risperdaf®) 2 mg')",(),false_positive
286,53,"(9719, 9735, 'Clinical_Drug', 'Ibuprofen .600mg')","(9719, 9735, 'Clinical_Drug', 'Ibuprofen .600mg')",true_positive
287,53,"(9719, 9728, 'Clinical_Drug', 'Ibuprofen')",(),false_positive
288,54,"(9790, 9807, 'Clinical_Drug', 'Neurorathiopharrn')","(9790, 9807, 'Clinical_Drug', 'Neurorathiopharrn')",true_positive
289,54,"(9736, 9743, 'Clinical_Drug', 'Thiamin')",(),false_positive
290,54,"(9790, 9808, 'Clinical_Drug', 'Neurorathiopharrn®')",(),false_positive
291,54,"(9807, 9808, 'Clinical_Drug', '®')",(),false_positive
292,54,(),"(9736, 9788, 'Clinical_Drug', 'Thiamin (Vil. B1) 100 mg + Pyridoxin (Vit. 8) 100 mg')",false_negative
293,55,"(9820, 9843, 'Clinical_Drug', 'bioaquivalente Generika')","(9820, 9843, 'Clinical_Drug', 'bioaquivalente Generika')",true_positive
294,55,(),"(9835, 9863, 'Therapeutic', 'Generika (weiter-) verordnet')",false_negative
295,2,"(194, 226, 'Therapeutic', 'intensivmedizinischen Behandlung')","(194, 226, 'Therapeutic', 'intensivmedizinischen Behandlung')",true_positive
296,2,"(129, 138, 'Diagnosis_or_Pathology', 'Alzheimer')",(),false_positive
297,3,"(235, 244, 'Diagnostic', 'Diagnosen')",(),false_positive
298,3,(),"(235, 244, 'Diagnosis_or_Pathology', 'Diagnosen')",false_negative
299,4,"(255, 286, 'Diagnosis_or_Pathology', 'Insuffizienz bei Pleuraergüssen')",(),false_positive
300,4,(),"(249, 291, 'Diagnosis_or_Pathology', 'Resp. Insuffizienz bei Pleuraergüssen bds.')",false_negative
301,5,"(301, 338, 'Diagnosis_or_Pathology', 'Aortenklappenvitium mit Aortenstenose')",(),false_positive
302,5,(),"(295, 346, 'Diagnosis_or_Pathology', 'Komb. Aortenklappenvitium mit Aortenstenose KÖF 0,7')",false_negative
303,6,"(350, 405, 'Clinical_Drug', 'Komb. Mitralvitium mit mittel- bis hochgradiger Stenose')",(),false_positive
304,6,"(407, 418, 'Diagnosis_or_Pathology', 'KÖF 0.8-1.3')",(),false_positive
305,6,(),"(350, 418, 'Diagnosis_or_Pathology', 'Komb. Mitralvitium mit mittel- bis hochgradiger Stenose (KÖF 0.8-1.3')",false_negative
306,7,"(423, 435, 'Diagnosis_or_Pathology', 'normale LV-F')",(),false_positive
307,7,"(439, 486, 'Diagnosis_or_Pathology', 'cerebrale Ischämie im Bereich der Stammganglien')",(),false_positive
308,7,"(494, 537, 'Diagnosis_or_Pathology', 'diffusen älteren ischämischen Veränderungen')",(),false_positive
309,7,(),"(423, 435, 'Other_Finding', 'normale LV-F')",false_negative
310,7,(),"(439, 537, 'Diagnosis_or_Pathology', 'cerebrale Ischämie im Bereich der Stammganglien li mit diffusen älteren ischämischen Veränderungen')",false_negative
311,8,"(546, 555, 'Diagnosis_or_Pathology', 'Pneumonie')",(),false_positive
312,8,(),"(541, 555, 'Other_Finding', 'V.a. Pneumonie')",false_negative
313,9,"(589, 602, 'Diagnosis_or_Pathology', 'Hemiparese re')","(589, 602, 'Diagnosis_or_Pathology', 'Hemiparese re')",true_positive
314,9,"(610, 618, 'Diagnosis_or_Pathology', 'Residuen')","(610, 618, 'Diagnosis_or_Pathology', 'Residuen')",true_positive
315,9,(),"(570, 582, 'Other_Finding', 'Z.n. Apoplex')",false_negative
316,10,"(622, 660, 'Diagnosis_or_Pathology', 'Hypothyreose bei Autoimmunthyreoiditis')","(622, 660, 'Diagnosis_or_Pathology', 'Hypothyreose bei Autoimmunthyreoiditis')",true_positive
317,11,"(664, 704, 'Diagnosis_or_Pathology', 'Diabetes mellitus mit diab. Nephropathie')","(664, 704, 'Diagnosis_or_Pathology', 'Diabetes mellitus mit diab. Nephropathie')",true_positive
318,11,"(664, 681, 'Diagnosis_or_Pathology', 'Diabetes mellitus')",(),false_positive
319,11,"(686, 704, 'Diagnosis_or_Pathology', 'diab. Nephropathie')",(),false_positive
320,12,"(708, 727, 'Diagnosis_or_Pathology', 'Gramnegative Sepsis')","(708, 727, 'Diagnosis_or_Pathology', 'Gramnegative Sepsis')",true_positive
321,12,(),"(729, 757, 'Diagnosis_or_Pathology', 'Fokus pulmonal oder Harnwege')",false_negative
322,13,"(763, 784, 'Diagnosis_or_Pathology', 'Akutes Nierenversagen')","(763, 784, 'Diagnosis_or_Pathology', 'Akutes Nierenversagen')",true_positive
323,14,"(785, 793, 'Therapeutic', 'Therapie')","(785, 793, 'Therapeutic', 'Therapie')",true_positive
324,15,"(805, 818, 'Therapeutic', 'Klappenersatz')","(805, 818, 'Therapeutic', 'Klappenersatz')",true_positive
325,15,"(906, 921, 'Nutrient_or_Body_Substance', '800 ml HLM-Blut')",(),false_positive
326,15,(),"(819, 826, 'Therapeutic', 'MKE bio')",false_negative
327,15,(),"(828, 840, 'Therapeutic', 'AKE 23er bio')",false_negative
328,15,(),"(842, 860, 'Therapeutic', 'Klemmzeit 2h30 min')",false_negative
329,15,(),"(862, 887, 'Other_Finding', 'SM Schwelle Ventrikel 1,3')",false_negative
330,15,(),"(889, 898, 'Other_Finding', 'Vorhof 13')",false_negative
331,15,(),"(900, 904, 'Clinical_Drug', '6 EK')",false_negative
332,15,(),"(906, 921, 'Clinical_Drug', '800 ml HLM-Blut')",false_negative
333,15,(),"(923, 927, 'Clinical_Drug', '2 TK')",false_negative
334,16,"(991, 1002, 'Diagnostic', 'Sono Pleura')","(991, 1002, 'Diagnostic', 'Sono Pleura')",true_positive
335,16,"(944, 955, 'Other_Finding', 'unauffällig')",(),false_positive
336,16,"(966, 981, 'Diagnostic', 'HIT-Schnelltest')",(),false_positive
337,16,(),"(939, 955, 'Other_Finding', 'TEE, unauffällig')",false_negative
338,16,(),"(966, 988, 'Other_Finding', 'HIT-Schnelltest unauff')",false_negative
339,17,"(1013, 1024, 'Other_Finding', 'HIT negativ')","(1013, 1024, 'Other_Finding', 'HIT negativ')",true_positive
340,17,"(1055, 1066, 'Therapeutic', 'Beginn CVVH')","(1055, 1066, 'Therapeutic', 'Beginn CVVH')",true_positive
341,17,"(1035, 1044, 'Therapeutic', 'Angio-CCT')",(),false_positive
342,17,"(1062, 1066, 'Therapeutic', 'CVVH')",(),false_positive
343,17,(),"(1035, 1044, 'Diagnostic', 'Angio-CCT')",false_negative
344,18,"(1077, 1080, 'Diagnostic', 'CCT')","(1077, 1080, 'Diagnostic', 'CCT')",true_positive
345,18,"(1163, 1180, 'Diagnosis_or_Pathology', 'führender Stenose')","(1163, 1180, 'Diagnosis_or_Pathology', 'führender Stenose')",true_positive
346,18,"(1230, 1236, 'Diagnosis_or_Pathology', 'Dyspnö')","(1230, 1236, 'Diagnosis_or_Pathology', 'Dyspnö')",true_positive
347,18,"(1085, 1099, 'Diagnostic', 'GK-CT Anamnese')",(),false_positive
348,18,"(1173, 1180, 'Diagnosis_or_Pathology', 'Stenose')",(),false_positive
349,18,"(1199, 1204, 'Diagnosis_or_Pathology', 'Anend')",(),false_positive
350,18,(),"(1085, 1090, 'Diagnostic', 'GK-CT')",false_negative
351,18,(),"(1091, 1099, 'Diagnostic', 'Anamnese')",false_negative
352,18,(),"(1133, 1158, 'Diagnosis_or_Pathology', 'Kombiniertem Aortenvitium')",false_negative
353,18,(),"(1205, 1225, 'Diagnosis_or_Pathology', 'zunehmend eingetrübt')",false_negative
354,19,"(1257, 1270, 'Therapeutic', 'OP-Indikation')","(1257, 1270, 'Therapeutic', 'OP-Indikation')",true_positive
355,19,"(1309, 1325, 'Therapeutic', 'OP Vormedikation')","(1309, 1325, 'Therapeutic', 'OP Vormedikation')",true_positive
356,19,"(1309, 1311, 'Therapeutic', 'OP')",(),false_positive
357,19,"(1312, 1325, 'Therapeutic', 'Vormedikation')",(),false_positive
358,21,"(1346, 1363, 'Diagnostic', 'Echokardiographie')","(1346, 1363, 'Diagnostic', 'Echokardiographie')",true_positive
359,22,"(1368, 1429, 'Other_Finding', 'Normal großer, konzentrsich hypertrophierter linker Ventrikel')",(),false_positive
360,22,"(1439, 1456, 'Other_Finding', 'guter LV-Funktion')",(),false_positive
361,22,(),"(1368, 1456, 'Diagnosis_or_Pathology', 'Normal großer, konzentrsich hypertrophierter linker Ventrikel mit noch guter LV-Funktion')",false_negative
362,23,"(1502, 1508, 'Diagnosis_or_Pathology', 'MS II°')","(1502, 1508, 'Diagnosis_or_Pathology', 'MS II°')",true_positive
363,23,"(1585, 1608, 'Diagnosis_or_Pathology', 'mittl. Gradient 20 mmHg')","(1585, 1608, 'Diagnosis_or_Pathology', 'mittl. Gradient 20 mmHg')",true_positive
364,23,"(1653, 1658, 'Diagnosis_or_Pathology', 'TI I°')","(1653, 1658, 'Diagnosis_or_Pathology', 'TI I°')",true_positive
365,23,"(1494, 1499, 'Diagnosis_or_Pathology', 'MI II')",(),false_positive
366,23,"(1502, 1507, 'Diagnosis_or_Pathology', 'MS II')",(),false_positive
367,23,"(1653, 1657, 'Diagnosis_or_Pathology', 'TI I')",(),false_positive
368,23,(),"(1460, 1492, 'Diagnosis_or_Pathology', 'Kombiniertes Mitralklappenvitium')",false_negative
369,23,(),"(1494, 1500, 'Diagnosis_or_Pathology', 'MI II°')",false_negative
370,23,(),"(1511, 1543, 'Diagnosis_or_Pathology', 'kombiniertes Aortenklappenvitium')",false_negative
371,23,(),"(1545, 1583, 'Diagnosis_or_Pathology', 'turbulenter Fluß über die Aortenkalppe')",false_negative
372,23,(),"(1614, 1627, 'Diagnosis_or_Pathology', 'schlechter SB')",false_negative
373,24,"(1662, 1701, 'Diagnosis_or_Pathology', 'Erhöhte Druckwerte im kleinen Kreislauf')","(1662, 1701, 'Diagnosis_or_Pathology', 'Erhöhte Druckwerte im kleinen Kreislauf')",true_positive
374,24,(),"(1703, 1737, 'Diagnosis_or_Pathology', 'Punktionswürdige Pleuraergüße bds.')",false_negative
375,25,"(1776, 1794, 'Other_Finding', 'Normotone RR-Werte')","(1776, 1794, 'Other_Finding', 'Normotone RR-Werte')",true_positive
376,25,"(1796, 1809, 'Other_Finding', 'Sinusrhythmus')","(1796, 1809, 'Other_Finding', 'Sinusrhythmus')",true_positive
377,25,"(1815, 1827, 'Therapeutic', 'Therapieziel')","(1815, 1827, 'Therapeutic', 'Therapieziel')",true_positive
378,25,"(1858, 1881, 'Therapeutic', 'konservativer Maßnahmen')","(1858, 1881, 'Therapeutic', 'konservativer Maßnahmen')",true_positive
379,25,"(1884, 1908, 'Therapeutic', 'Beginn mit Toremperfusor')","(1884, 1908, 'Therapeutic', 'Beginn mit Toremperfusor')",true_positive
380,25,"(1929, 1944, 'Other_Finding', 'Kreatininwertes')","(1929, 1944, 'Other_Finding', 'Kreatininwertes')",true_positive
381,25,"(1963, 1984, 'Therapeutic', 'Pleuradrainagenanlage')","(1963, 1984, 'Therapeutic', 'Pleuradrainagenanlage')",true_positive
382,25,"(1994, 2008, 'Therapeutic', 'Einmalpunktion')","(1994, 2008, 'Therapeutic', 'Einmalpunktion')",true_positive
383,25,(),"(1828, 1849, 'Other_Finding', 'deutliche Minusbilanz')",false_negative
384,26,"(2020, 2040, 'Diagnosis_or_Pathology', 'Rechter Pleuraerguss')","(2020, 2040, 'Diagnosis_or_Pathology', 'Rechter Pleuraerguss')",true_positive
385,26,"(2230, 2244, 'Therapeutic', 'Torem-Perfusor')","(2230, 2244, 'Therapeutic', 'Torem-Perfusor')",true_positive
386,26,"(2100, 2112, 'Clinical_Drug', '1,2 Liter PE')",(),false_positive
387,26,"(2181, 2200, 'Other_Finding', 'periphere Sättigung')",(),false_positive
388,26,"(2215, 2217, 'External_Substance', 'O2')",(),false_positive
389,26,(),"(2047, 2095, 'Other_Finding', 'unter sterilen Bedingungen erfolgreich Punktiert')",false_negative
390,26,(),"(2100, 2123, 'Therapeutic', '1,2 Liter PE abgelassen')",false_negative
391,26,(),"(2100, 2112, 'Diagnosis_or_Pathology', '1,2 Liter PE')",false_negative
392,26,(),"(2135, 2175, 'Other_Finding', 'atmet die Patientin deutlich entspannter')",false_negative
393,26,(),"(2181, 2228, 'Other_Finding', 'periphere Sättigung ist unter 60% O2 jetzt >90%')",false_negative
394,26,(),"(2283, 2302, 'Other_Finding', '700ml ausgeschieden')",false_negative
395,27,(),"(2307, 2337, 'Other_Finding', 'Pupillen isokor, lichtreagibel')",false_negative
396,28,"(2403, 2413, 'Clinical_Drug', 'Systolikum')",(),false_positive
397,28,(),"(2341, 2375, 'Diagnosis_or_Pathology', 'bds. basal abgeschwächtes AG li>re')",false_negative
398,28,(),"(2383, 2395, 'Diagnosis_or_Pathology', 'feuchten RGs')",false_negative
399,28,(),"(2399, 2413, 'Diagnosis_or_Pathology', '5/6 Systolikum')",false_negative
400,29,(),"(2414, 2422, 'Other_Finding', 'A: weich')",false_negative
401,29,(),"(2424, 2436, 'Other_Finding', 'DG vorhanden')",false_negative
402,30,"(2440, 2456, 'Diagnosis_or_Pathology', 'geringe US Ödeme')",(),false_positive
403,30,(),"(2440, 2460, 'Diagnosis_or_Pathology', 'geringe US Ödeme bds')",false_negative
404,31,(),"(2461, 2470, 'Therapeutic', 'Procedere')",false_negative
405,32,(),"(2484, 2511, 'Therapeutic', 'Bilanz, Ziel -500 - -1000ml')",false_negative
406,33,"(2518, 2537, 'Other_Finding', 'Retentionsparameter')","(2518, 2537, 'Other_Finding', 'Retentionsparameter')",true_positive
407,34,"(2551, 2576, 'Diagnosis_or_Pathology', 'erneuter verschlechterung')","(2551, 2576, 'Diagnosis_or_Pathology', 'erneuter verschlechterung')",true_positive
408,34,"(2577, 2599, 'Diagnosis_or_Pathology', 'erneute Pleurapunktion')",(),false_positive
409,34,(),"(2577, 2599, 'Therapeutic', 'erneute Pleurapunktion')",false_negative
410,35,"(2602, 2633, 'Therapeutic', 'Beginn mit Voll-Heparinisierung')","(2602, 2633, 'Therapeutic', 'Beginn mit Voll-Heparinisierung')",true_positive
411,35,"(2640, 2643, 'Therapeutic', 'PTT')",(),false_positive
412,35,"(2640, 2652, 'Therapeutic', 'PTT 50-70sec')",(),false_positive
413,35,(),"(2640, 2652, 'Other_Finding', 'PTT 50-70sec')",false_negative
414,36,(),"(2654, 2667, 'Diagnostic', 'PTT Kontrolle')",false_negative
415,36,(),"(2690, 2699, 'Other_Finding', 'somnolent')",false_negative
416,36,(),"(2701, 2710, 'Other_Finding', 'erweckbar')",false_negative
417,36,(),"(2712, 2757, 'Other_Finding', 'antwortet mit ja und nein auf gestelte Fragen')",false_negative
418,37,"(2769, 2777, 'Therapeutic', 'OptiFlow')","(2769, 2777, 'Therapeutic', 'OptiFlow')",true_positive
419,37,(),"(2759, 2777, 'Other_Finding', 'Atmet mit OptiFlow')",false_negative
420,38,"(2815, 2829, 'Diagnostic', 'Pleurapunktion')",(),false_positive
421,38,(),"(2796, 2805, 'Other_Finding', 'sp02 >90%')",false_negative
422,38,(),"(2806, 2841, 'Other_Finding', 'BGA nach Pleurapunktion unverändert')",false_negative
423,38,(),"(2815, 2829, 'Therapeutic', 'Pleurapunktion')",false_negative
424,39,"(2862, 2891, 'Diagnosis_or_Pathology', 'subjektiv zunehmender Atemnot')","(2862, 2891, 'Diagnosis_or_Pathology', 'subjektiv zunehmender Atemnot')",true_positive
425,39,"(2842, 2845, 'Other_Finding', 'p02')",(),false_positive
426,39,"(2850, 2854, 'Other_Finding', 'pC02')",(),false_positive
427,39,(),"(2842, 2848, 'Diagnosis_or_Pathology', 'p02 55')",false_negative
428,39,(),"(2850, 2857, 'Other_Finding', 'pC02 46')",false_negative
429,39,(),"(2892, 2920, 'Therapeutic', 'erhöhung der 02-Gabe auf 80%')",false_negative
430,40,"(2926, 2932, 'Diagnosis_or_Pathology', 'Fieber')","(2926, 2932, 'Diagnosis_or_Pathology', 'Fieber')",true_positive
431,40,"(2934, 2951, 'Other_Finding', 'gute Ausscheidung')","(2934, 2951, 'Other_Finding', 'gute Ausscheidung')",true_positive
432,40,"(2962, 2972, 'Diagnosis_or_Pathology', 'Torem-Perf')",(),false_positive
433,40,(),"(2958, 2992, 'Other_Finding', 'mit Torem-Perf. negativ bilanziert')",false_negative
434,40,(),"(2962, 2973, 'Therapeutic', 'Torem-Perf.')",false_negative
435,41,(),"(2996, 3029, 'Other_Finding', 'Pupillen isocor bds lichtreagibel')",false_negative
436,41,(),"(3033, 3046, 'Other_Finding', 'HT rhythmisch')",false_negative
437,41,(),"(3047, 3066, 'Diagnosis_or_Pathology', '3/6 syst II ICR re.')",false_negative
438,42,"(3084, 3121, 'Diagnosis_or_Pathology', 'endexpiratorisches Knistern re. basal')","(3084, 3121, 'Diagnosis_or_Pathology', 'endexpiratorisches Knistern re. basal')",true_positive
439,42,"(3123, 3141, 'Therapeutic', 'Dämpfung li. basal')",(),false_positive
440,42,(),"(3067, 3082, 'Other_Finding', 'P: bds belüftet')",false_negative
441,42,(),"(3123, 3141, 'Diagnosis_or_Pathology', 'Dämpfung li. basal')",false_negative
